,Title,Author,Release date,Price $
6815,Debt - Updated and Expanded,David Graeber,09-15-15,30
6816,The Millionaire Next Door,Thomas J. Stanley Ph.D.,10-27-00,10
6817,Rich Nurse Poor Nurses,Patrice M. Foster,06-30-23,15
6818,The World in a Grain,Vince Beiser,08-07-18,16
6819,Red Notice,Bill Browder,02-03-15,31
6820,Fanatical Prospecting,Jeb Blount,07-25-23,17
6821,Profit First,Mike Michalowicz,07-11-23,28
6822,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich (Expanded and Updated)",Timothy Ferriss,12-28-08,20
6823,You Will Own Nothing,Carol Roth,07-18-23,32
6824,The Total Money Makeover,Dave Ramsey,11-07-03,16
6825,The Simple Path to Wealth,JL Collins,06-27-17,17
6826,Rich Dad Poor Dad: 20th Anniversary Edition,Robert T. Kiyosaki,05-14-19,11
6827,I Will Teach You to Be Rich,Ramit Sethi,05-14-19,30
6828,The Book on Rental Property Investing,Brandon Turner,12-10-15,22
6829,The Psychology of Money,Morgan Housel,09-08-20,17
6830,Rich Dad Poor Dad,Robert T. Kiyosaki,06-15-12,22
6831,Principles,Ray Dalio,09-19-17,17
6832,"Hustle Harder, Hustle Smarter",Curtis 50 Cent Jackson,04-28-20,23
6833,The End of the World Is Just the Beginning,Peter Zeihan,06-14-22,36
6834,"Security Analysis, Seventh Edition",Benjamin Graham,06-27-23,30
6835,Debt - Updated and Expanded,David Graeber,09-15-15,30
6836,The Millionaire Next Door,Thomas J. Stanley Ph.D.,10-27-00,10
6837,Rich Nurse Poor Nurses,Patrice M. Foster,06-30-23,15
6838,The World in a Grain,Vince Beiser,08-07-18,16
6839,Red Notice,Bill Browder,02-03-15,31
6840,Fanatical Prospecting,Jeb Blount,07-25-23,17
6841,Profit First,Mike Michalowicz,07-11-23,28
6842,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich (Expanded and Updated)",Timothy Ferriss,12-28-08,20
6843,You Will Own Nothing,Carol Roth,07-18-23,32
6844,The Total Money Makeover,Dave Ramsey,11-07-03,16
6845,The Simple Path to Wealth,JL Collins,06-27-17,17
6846,Rich Dad Poor Dad: 20th Anniversary Edition,Robert T. Kiyosaki,05-14-19,11
6847,I Will Teach You to Be Rich,Ramit Sethi,05-14-19,30
6848,The Book on Rental Property Investing,Brandon Turner,12-10-15,22
6849,The Psychology of Money,Morgan Housel,09-08-20,17
6850,Rich Dad Poor Dad,Robert T. Kiyosaki,06-15-12,22
6851,Principles,Ray Dalio,09-19-17,17
6852,"Hustle Harder, Hustle Smarter",Curtis 50 Cent Jackson,04-28-20,23
6853,The End of the World Is Just the Beginning,Peter Zeihan,06-14-22,36
6854,"Security Analysis, Seventh Edition",Benjamin Graham,06-27-23,30
6855,Debt - Updated and Expanded,David Graeber,09-15-15,30
6856,The Millionaire Next Door,Thomas J. Stanley Ph.D.,10-27-00,10
6857,Rich Nurse Poor Nurses,Patrice M. Foster,06-30-23,15
6858,The World in a Grain,Vince Beiser,08-07-18,16
6859,Red Notice,Bill Browder,02-03-15,31
6860,Fanatical Prospecting,Jeb Blount,07-25-23,17
6861,Profit First,Mike Michalowicz,07-11-23,28
6862,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich (Expanded and Updated)",Timothy Ferriss,12-28-08,20
6863,You Will Own Nothing,Carol Roth,07-18-23,32
6864,The Total Money Makeover,Dave Ramsey,11-07-03,16
6865,The Simple Path to Wealth,JL Collins,06-27-17,17
6866,Rich Dad Poor Dad: 20th Anniversary Edition,Robert T. Kiyosaki,05-14-19,11
6867,I Will Teach You to Be Rich,Ramit Sethi,05-14-19,30
6868,The Book on Rental Property Investing,Brandon Turner,12-10-15,22
6869,The Psychology of Money,Morgan Housel,09-08-20,17
6870,Rich Dad Poor Dad,Robert T. Kiyosaki,06-15-12,22
6871,Principles,Ray Dalio,09-19-17,17
6872,"Hustle Harder, Hustle Smarter",Curtis 50 Cent Jackson,04-28-20,23
6873,The End of the World Is Just the Beginning,Peter Zeihan,06-14-22,36
6874,"Security Analysis, Seventh Edition",Benjamin Graham,06-27-23,30
6875,Debt - Updated and Expanded,David Graeber,09-15-15,30
6876,The Millionaire Next Door,Thomas J. Stanley Ph.D.,10-27-00,10
6877,Rich Nurse Poor Nurses,Patrice M. Foster,06-30-23,15
6878,The World in a Grain,Vince Beiser,08-07-18,16
6879,Red Notice,Bill Browder,02-03-15,31
6880,Fanatical Prospecting,Jeb Blount,07-25-23,17
6881,Profit First,Mike Michalowicz,07-11-23,28
6882,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich (Expanded and Updated)",Timothy Ferriss,12-28-08,20
6883,You Will Own Nothing,Carol Roth,07-18-23,32
6884,The Total Money Makeover,Dave Ramsey,11-07-03,16
6885,The Simple Path to Wealth,JL Collins,06-27-17,17
6886,Rich Dad Poor Dad: 20th Anniversary Edition,Robert T. Kiyosaki,05-14-19,11
6887,I Will Teach You to Be Rich,Ramit Sethi,05-14-19,30
6888,The Book on Rental Property Investing,Brandon Turner,12-10-15,22
6889,The Psychology of Money,Morgan Housel,09-08-20,17
6890,Rich Dad Poor Dad,Robert T. Kiyosaki,06-15-12,22
6891,Principles,Ray Dalio,09-19-17,17
6892,"Hustle Harder, Hustle Smarter",Curtis 50 Cent Jackson,04-28-20,23
6893,The End of the World Is Just the Beginning,Peter Zeihan,06-14-22,36
6894,"Security Analysis, Seventh Edition",Benjamin Graham,06-27-23,30
6895,Debt - Updated and Expanded,David Graeber,09-15-15,30
6896,The Millionaire Next Door,Thomas J. Stanley Ph.D.,10-27-00,10
6897,Rich Nurse Poor Nurses,Patrice M. Foster,06-30-23,15
6898,The World in a Grain,Vince Beiser,08-07-18,16
6899,Red Notice,Bill Browder,02-03-15,31
6900,Fanatical Prospecting,Jeb Blount,07-25-23,17
6901,Profit First,Mike Michalowicz,07-11-23,28
6902,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich (Expanded and Updated)",Timothy Ferriss,12-28-08,20
6903,You Will Own Nothing,Carol Roth,07-18-23,32
6904,The Total Money Makeover,Dave Ramsey,11-07-03,16
6905,The Simple Path to Wealth,JL Collins,06-27-17,17
6906,Rich Dad Poor Dad: 20th Anniversary Edition,Robert T. Kiyosaki,05-14-19,11
6907,I Will Teach You to Be Rich,Ramit Sethi,05-14-19,30
6908,The Book on Rental Property Investing,Brandon Turner,12-10-15,22
6909,The Psychology of Money,Morgan Housel,09-08-20,17
6910,Rich Dad Poor Dad,Robert T. Kiyosaki,06-15-12,22
6911,Principles,Ray Dalio,09-19-17,17
6912,"Hustle Harder, Hustle Smarter",Curtis 50 Cent Jackson,04-28-20,23
6913,The End of the World Is Just the Beginning,Peter Zeihan,06-14-22,36
6914,"Security Analysis, Seventh Edition",Benjamin Graham,06-27-23,30
6915,Debt - Updated and Expanded,David Graeber,09-15-15,30
6916,The Millionaire Next Door,Thomas J. Stanley Ph.D.,10-27-00,10
6917,Rich Nurse Poor Nurses,Patrice M. Foster,06-30-23,15
6918,The World in a Grain,Vince Beiser,08-07-18,16
6919,Red Notice,Bill Browder,02-03-15,31
6920,Fanatical Prospecting,Jeb Blount,07-25-23,17
6921,Profit First,Mike Michalowicz,07-11-23,28
6922,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich (Expanded and Updated)",Timothy Ferriss,12-28-08,20
6923,You Will Own Nothing,Carol Roth,07-18-23,32
6924,The Total Money Makeover,Dave Ramsey,11-07-03,16
6925,The Simple Path to Wealth,JL Collins,06-27-17,17
6926,Rich Dad Poor Dad: 20th Anniversary Edition,Robert T. Kiyosaki,05-14-19,11
6927,I Will Teach You to Be Rich,Ramit Sethi,05-14-19,30
6928,The Book on Rental Property Investing,Brandon Turner,12-10-15,22
6929,The Psychology of Money,Morgan Housel,09-08-20,17
6930,Rich Dad Poor Dad,Robert T. Kiyosaki,06-15-12,22
6931,Principles,Ray Dalio,09-19-17,17
6932,"Hustle Harder, Hustle Smarter",Curtis 50 Cent Jackson,04-28-20,23
6933,The End of the World Is Just the Beginning,Peter Zeihan,06-14-22,36
6934,"Security Analysis, Seventh Edition",Benjamin Graham,06-27-23,30
6935,Debt - Updated and Expanded,David Graeber,09-15-15,30
6936,The Millionaire Next Door,Thomas J. Stanley Ph.D.,10-27-00,10
6937,Rich Nurse Poor Nurses,Patrice M. Foster,06-30-23,15
6938,The World in a Grain,Vince Beiser,08-07-18,16
6939,Red Notice,Bill Browder,02-03-15,31
6940,Fanatical Prospecting,Jeb Blount,07-25-23,17
6941,Profit First,Mike Michalowicz,07-11-23,28
6942,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich (Expanded and Updated)",Timothy Ferriss,12-28-08,20
6943,You Will Own Nothing,Carol Roth,07-18-23,32
6944,The Total Money Makeover,Dave Ramsey,11-07-03,16
6945,The Simple Path to Wealth,JL Collins,06-27-17,17
6946,Rich Dad Poor Dad: 20th Anniversary Edition,Robert T. Kiyosaki,05-14-19,11
6947,I Will Teach You to Be Rich,Ramit Sethi,05-14-19,30
6948,The Book on Rental Property Investing,Brandon Turner,12-10-15,22
6949,The Psychology of Money,Morgan Housel,09-08-20,17
6950,Rich Dad Poor Dad,Robert T. Kiyosaki,06-15-12,22
6951,Principles,Ray Dalio,09-19-17,17
6952,"Hustle Harder, Hustle Smarter",Curtis 50 Cent Jackson,04-28-20,23
6953,The End of the World Is Just the Beginning,Peter Zeihan,06-14-22,36
6954,"Security Analysis, Seventh Edition",Benjamin Graham,06-27-23,30
6955,Debt - Updated and Expanded,David Graeber,09-15-15,30
6956,The Millionaire Next Door,Thomas J. Stanley Ph.D.,10-27-00,10
6957,Rich Nurse Poor Nurses,Patrice M. Foster,06-30-23,15
6958,The World in a Grain,Vince Beiser,08-07-18,16
6959,Red Notice,Bill Browder,02-03-15,31
6960,Fanatical Prospecting,Jeb Blount,07-25-23,17
6961,Profit First,Mike Michalowicz,07-11-23,28
6962,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich (Expanded and Updated)",Timothy Ferriss,12-28-08,20
6963,You Will Own Nothing,Carol Roth,07-18-23,32
6964,The Total Money Makeover,Dave Ramsey,11-07-03,16
6965,The Simple Path to Wealth,JL Collins,06-27-17,17
6966,Rich Dad Poor Dad: 20th Anniversary Edition,Robert T. Kiyosaki,05-14-19,11
6967,I Will Teach You to Be Rich,Ramit Sethi,05-14-19,30
6968,The Book on Rental Property Investing,Brandon Turner,12-10-15,22
6969,The Psychology of Money,Morgan Housel,09-08-20,17
6970,Rich Dad Poor Dad,Robert T. Kiyosaki,06-15-12,22
6971,Principles,Ray Dalio,09-19-17,17
6972,"Hustle Harder, Hustle Smarter",Curtis 50 Cent Jackson,04-28-20,23
6973,The End of the World Is Just the Beginning,Peter Zeihan,06-14-22,36
6974,"Security Analysis, Seventh Edition",Benjamin Graham,06-27-23,30
6975,Debt - Updated and Expanded,David Graeber,09-15-15,30
6976,The Millionaire Next Door,Thomas J. Stanley Ph.D.,10-27-00,10
6977,Rich Nurse Poor Nurses,Patrice M. Foster,06-30-23,15
6978,The World in a Grain,Vince Beiser,08-07-18,16
6979,Red Notice,Bill Browder,02-03-15,31
6980,Fanatical Prospecting,Jeb Blount,07-25-23,17
6981,Profit First,Mike Michalowicz,07-11-23,28
6982,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich (Expanded and Updated)",Timothy Ferriss,12-28-08,20
6983,You Will Own Nothing,Carol Roth,07-18-23,32
6984,The Total Money Makeover,Dave Ramsey,11-07-03,16
6985,The Simple Path to Wealth,JL Collins,06-27-17,17
6986,Rich Dad Poor Dad: 20th Anniversary Edition,Robert T. Kiyosaki,05-14-19,11
6987,I Will Teach You to Be Rich,Ramit Sethi,05-14-19,30
6988,The Book on Rental Property Investing,Brandon Turner,12-10-15,22
6989,The Psychology of Money,Morgan Housel,09-08-20,17
6990,Rich Dad Poor Dad,Robert T. Kiyosaki,06-15-12,22
6991,Principles,Ray Dalio,09-19-17,17
6992,"Hustle Harder, Hustle Smarter",Curtis 50 Cent Jackson,04-28-20,23
6993,The End of the World Is Just the Beginning,Peter Zeihan,06-14-22,36
6994,"Security Analysis, Seventh Edition",Benjamin Graham,06-27-23,30
6995,Debt - Updated and Expanded,David Graeber,09-15-15,30
6996,The Millionaire Next Door,Thomas J. Stanley Ph.D.,10-27-00,10
6997,Rich Nurse Poor Nurses,Patrice M. Foster,06-30-23,15
6998,The World in a Grain,Vince Beiser,08-07-18,16
6999,Red Notice,Bill Browder,02-03-15,31
7000,Too Late,Colleen Hoover,06-27-23,35
7001,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7002,The Ritual,Shantel Tessier,05-09-23,25
7003,Fortune Teller,Jana DeLeon,07-25-23,20
7004,Murder in Bermuda,James Patterson,05-24-23,25
7005,Playground,Aron Beauregard,12-19-22,17
7006,The Controller,Matt Brolly,01-30-23,25
7007,Final Vows,Karen Kingsbury,07-25-23,17
7008,Homecoming,Kate Morton,04-04-23,19
7009,Killers of the Flower Moon,David Grann,04-18-17,17
7010,After Death,Dean Koontz,07-18-23,25
7011,Silent Child,Sarah A. Denzil,08-31-17,19
7012,The Collector,Daniel Silva,07-18-23,32
7013,Kala,Colin Walsh,07-25-23,32
7014,The Devil in the White City,Erik Larson,12-29-02,24
7015,The Only One Left,Riley Sager,06-20-23,32
7016,Those Empty Eyes,Charlie Donlea,03-28-23,28
7017,Old God's Time,Sebastian Barry,03-21-23,26
7018,Only the Dead,Jack Carr,05-16-23,28
7019,Never Lie,Freida McFadden,11-08-22,43
7020,Too Late,Colleen Hoover,06-27-23,35
7021,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7022,The Ritual,Shantel Tessier,05-09-23,25
7023,Fortune Teller,Jana DeLeon,07-25-23,20
7024,Murder in Bermuda,James Patterson,05-24-23,25
7025,Playground,Aron Beauregard,12-19-22,17
7026,The Controller,Matt Brolly,01-30-23,25
7027,Final Vows,Karen Kingsbury,07-25-23,17
7028,Homecoming,Kate Morton,04-04-23,19
7029,Killers of the Flower Moon,David Grann,04-18-17,17
7030,After Death,Dean Koontz,07-18-23,25
7031,Silent Child,Sarah A. Denzil,08-31-17,19
7032,The Collector,Daniel Silva,07-18-23,32
7033,Kala,Colin Walsh,07-25-23,32
7034,The Devil in the White City,Erik Larson,12-29-02,24
7035,The Only One Left,Riley Sager,06-20-23,32
7036,Those Empty Eyes,Charlie Donlea,03-28-23,28
7037,Old God's Time,Sebastian Barry,03-21-23,26
7038,Only the Dead,Jack Carr,05-16-23,28
7039,Never Lie,Freida McFadden,11-08-22,43
7040,Too Late,Colleen Hoover,06-27-23,35
7041,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7042,The Ritual,Shantel Tessier,05-09-23,25
7043,Fortune Teller,Jana DeLeon,07-25-23,20
7044,Murder in Bermuda,James Patterson,05-24-23,25
7045,Playground,Aron Beauregard,12-19-22,17
7046,The Controller,Matt Brolly,01-30-23,25
7047,Final Vows,Karen Kingsbury,07-25-23,17
7048,Homecoming,Kate Morton,04-04-23,19
7049,Killers of the Flower Moon,David Grann,04-18-17,17
7050,After Death,Dean Koontz,07-18-23,25
7051,Silent Child,Sarah A. Denzil,08-31-17,19
7052,The Collector,Daniel Silva,07-18-23,32
7053,Kala,Colin Walsh,07-25-23,32
7054,The Devil in the White City,Erik Larson,12-29-02,24
7055,The Only One Left,Riley Sager,06-20-23,32
7056,Those Empty Eyes,Charlie Donlea,03-28-23,28
7057,Old God's Time,Sebastian Barry,03-21-23,26
7058,Only the Dead,Jack Carr,05-16-23,28
7059,Never Lie,Freida McFadden,11-08-22,43
7060,Too Late,Colleen Hoover,06-27-23,35
7061,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7062,The Ritual,Shantel Tessier,05-09-23,25
7063,Fortune Teller,Jana DeLeon,07-25-23,20
7064,Murder in Bermuda,James Patterson,05-24-23,25
7065,Playground,Aron Beauregard,12-19-22,17
7066,The Controller,Matt Brolly,01-30-23,25
7067,Final Vows,Karen Kingsbury,07-25-23,17
7068,Homecoming,Kate Morton,04-04-23,19
7069,Killers of the Flower Moon,David Grann,04-18-17,17
7070,After Death,Dean Koontz,07-18-23,25
7071,Silent Child,Sarah A. Denzil,08-31-17,19
7072,The Collector,Daniel Silva,07-18-23,32
7073,Kala,Colin Walsh,07-25-23,32
7074,The Devil in the White City,Erik Larson,12-29-02,24
7075,The Only One Left,Riley Sager,06-20-23,32
7076,Those Empty Eyes,Charlie Donlea,03-28-23,28
7077,Old God's Time,Sebastian Barry,03-21-23,26
7078,Only the Dead,Jack Carr,05-16-23,28
7079,Never Lie,Freida McFadden,11-08-22,43
7080,Too Late,Colleen Hoover,06-27-23,35
7081,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7082,The Ritual,Shantel Tessier,05-09-23,25
7083,Fortune Teller,Jana DeLeon,07-25-23,20
7084,Murder in Bermuda,James Patterson,05-24-23,25
7085,Playground,Aron Beauregard,12-19-22,17
7086,The Controller,Matt Brolly,01-30-23,25
7087,Final Vows,Karen Kingsbury,07-25-23,17
7088,Homecoming,Kate Morton,04-04-23,19
7089,Killers of the Flower Moon,David Grann,04-18-17,17
7090,After Death,Dean Koontz,07-18-23,25
7091,Silent Child,Sarah A. Denzil,08-31-17,19
7092,The Collector,Daniel Silva,07-18-23,32
7093,Kala,Colin Walsh,07-25-23,32
7094,The Devil in the White City,Erik Larson,12-29-02,24
7095,The Only One Left,Riley Sager,06-20-23,32
7096,Those Empty Eyes,Charlie Donlea,03-28-23,28
7097,Old God's Time,Sebastian Barry,03-21-23,26
7098,Only the Dead,Jack Carr,05-16-23,28
7099,Never Lie,Freida McFadden,11-08-22,43
7100,Too Late,Colleen Hoover,06-27-23,35
7101,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7102,The Ritual,Shantel Tessier,05-09-23,25
7103,Fortune Teller,Jana DeLeon,07-25-23,20
7104,Murder in Bermuda,James Patterson,05-24-23,25
7105,Playground,Aron Beauregard,12-19-22,17
7106,The Controller,Matt Brolly,01-30-23,25
7107,Final Vows,Karen Kingsbury,07-25-23,17
7108,Homecoming,Kate Morton,04-04-23,19
7109,Killers of the Flower Moon,David Grann,04-18-17,17
7110,After Death,Dean Koontz,07-18-23,25
7111,Silent Child,Sarah A. Denzil,08-31-17,19
7112,The Collector,Daniel Silva,07-18-23,32
7113,Kala,Colin Walsh,07-25-23,32
7114,The Devil in the White City,Erik Larson,12-29-02,24
7115,The Only One Left,Riley Sager,06-20-23,32
7116,Those Empty Eyes,Charlie Donlea,03-28-23,28
7117,Old God's Time,Sebastian Barry,03-21-23,26
7118,Only the Dead,Jack Carr,05-16-23,28
7119,Never Lie,Freida McFadden,11-08-22,43
7120,Too Late,Colleen Hoover,06-27-23,35
7121,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7122,The Ritual,Shantel Tessier,05-09-23,25
7123,Fortune Teller,Jana DeLeon,07-25-23,20
7124,Murder in Bermuda,James Patterson,05-24-23,25
7125,Playground,Aron Beauregard,12-19-22,17
7126,The Controller,Matt Brolly,01-30-23,25
7127,Final Vows,Karen Kingsbury,07-25-23,17
7128,Homecoming,Kate Morton,04-04-23,19
7129,Killers of the Flower Moon,David Grann,04-18-17,17
7130,After Death,Dean Koontz,07-18-23,25
7131,Silent Child,Sarah A. Denzil,08-31-17,19
7132,The Collector,Daniel Silva,07-18-23,32
7133,Kala,Colin Walsh,07-25-23,32
7134,The Devil in the White City,Erik Larson,12-29-02,24
7135,The Only One Left,Riley Sager,06-20-23,32
7136,Those Empty Eyes,Charlie Donlea,03-28-23,28
7137,Old God's Time,Sebastian Barry,03-21-23,26
7138,Only the Dead,Jack Carr,05-16-23,28
7139,Never Lie,Freida McFadden,11-08-22,43
7140,Too Late,Colleen Hoover,06-27-23,35
7141,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7142,The Ritual,Shantel Tessier,05-09-23,25
7143,Fortune Teller,Jana DeLeon,07-25-23,20
7144,Murder in Bermuda,James Patterson,05-24-23,25
7145,Playground,Aron Beauregard,12-19-22,17
7146,The Controller,Matt Brolly,01-30-23,25
7147,Final Vows,Karen Kingsbury,07-25-23,17
7148,Homecoming,Kate Morton,04-04-23,19
7149,Killers of the Flower Moon,David Grann,04-18-17,17
7150,After Death,Dean Koontz,07-18-23,25
7151,Silent Child,Sarah A. Denzil,08-31-17,19
7152,The Collector,Daniel Silva,07-18-23,32
7153,Kala,Colin Walsh,07-25-23,32
7154,The Devil in the White City,Erik Larson,12-29-02,24
7155,The Only One Left,Riley Sager,06-20-23,32
7156,Those Empty Eyes,Charlie Donlea,03-28-23,28
7157,Old God's Time,Sebastian Barry,03-21-23,26
7158,Only the Dead,Jack Carr,05-16-23,28
7159,Never Lie,Freida McFadden,11-08-22,43
7160,Too Late,Colleen Hoover,06-27-23,35
7161,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7162,The Ritual,Shantel Tessier,05-09-23,25
7163,Fortune Teller,Jana DeLeon,07-25-23,20
7164,Murder in Bermuda,James Patterson,05-24-23,25
7165,Playground,Aron Beauregard,12-19-22,17
7166,The Controller,Matt Brolly,01-30-23,25
7167,Final Vows,Karen Kingsbury,07-25-23,17
7168,Homecoming,Kate Morton,04-04-23,19
7169,Killers of the Flower Moon,David Grann,04-18-17,17
7170,After Death,Dean Koontz,07-18-23,25
7171,Silent Child,Sarah A. Denzil,08-31-17,19
7172,The Collector,Daniel Silva,07-18-23,32
7173,Kala,Colin Walsh,07-25-23,32
7174,The Devil in the White City,Erik Larson,12-29-02,24
7175,The Only One Left,Riley Sager,06-20-23,32
7176,Those Empty Eyes,Charlie Donlea,03-28-23,28
7177,Old God's Time,Sebastian Barry,03-21-23,26
7178,Only the Dead,Jack Carr,05-16-23,28
7179,Never Lie,Freida McFadden,11-08-22,43
7180,Too Late,Colleen Hoover,06-27-23,35
7181,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7182,The Ritual,Shantel Tessier,05-09-23,25
7183,Fortune Teller,Jana DeLeon,07-25-23,20
7184,Murder in Bermuda,James Patterson,05-24-23,25
7185,Playground,Aron Beauregard,12-19-22,17
7186,The Controller,Matt Brolly,01-30-23,25
7187,Final Vows,Karen Kingsbury,07-25-23,17
7188,Homecoming,Kate Morton,04-04-23,19
7189,Killers of the Flower Moon,David Grann,04-18-17,17
7190,After Death,Dean Koontz,07-18-23,25
7191,Silent Child,Sarah A. Denzil,08-31-17,19
7192,The Collector,Daniel Silva,07-18-23,32
7193,Kala,Colin Walsh,07-25-23,32
7194,The Devil in the White City,Erik Larson,12-29-02,24
7195,The Only One Left,Riley Sager,06-20-23,32
7196,Those Empty Eyes,Charlie Donlea,03-28-23,28
7197,Old God's Time,Sebastian Barry,03-21-23,26
7198,Only the Dead,Jack Carr,05-16-23,28
7199,Never Lie,Freida McFadden,11-08-22,43
7200,Too Late,Colleen Hoover,06-27-23,35
7201,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7202,The Ritual,Shantel Tessier,05-09-23,25
7203,Fortune Teller,Jana DeLeon,07-25-23,20
7204,Murder in Bermuda,James Patterson,05-24-23,25
7205,Playground,Aron Beauregard,12-19-22,17
7206,The Controller,Matt Brolly,01-30-23,25
7207,Final Vows,Karen Kingsbury,07-25-23,17
7208,Homecoming,Kate Morton,04-04-23,19
7209,Killers of the Flower Moon,David Grann,04-18-17,17
7210,After Death,Dean Koontz,07-18-23,25
7211,Silent Child,Sarah A. Denzil,08-31-17,19
7212,The Collector,Daniel Silva,07-18-23,32
7213,Kala,Colin Walsh,07-25-23,32
7214,The Devil in the White City,Erik Larson,12-29-02,24
7215,The Only One Left,Riley Sager,06-20-23,32
7216,Those Empty Eyes,Charlie Donlea,03-28-23,28
7217,Old God's Time,Sebastian Barry,03-21-23,26
7218,Only the Dead,Jack Carr,05-16-23,28
7219,Never Lie,Freida McFadden,11-08-22,43
7220,Too Late,Colleen Hoover,06-27-23,35
7221,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7222,The Ritual,Shantel Tessier,05-09-23,25
7223,Fortune Teller,Jana DeLeon,07-25-23,20
7224,Murder in Bermuda,James Patterson,05-24-23,25
7225,Playground,Aron Beauregard,12-19-22,17
7226,The Controller,Matt Brolly,01-30-23,25
7227,Final Vows,Karen Kingsbury,07-25-23,17
7228,Homecoming,Kate Morton,04-04-23,19
7229,Killers of the Flower Moon,David Grann,04-18-17,17
7230,After Death,Dean Koontz,07-18-23,25
7231,Silent Child,Sarah A. Denzil,08-31-17,19
7232,The Collector,Daniel Silva,07-18-23,32
7233,Kala,Colin Walsh,07-25-23,32
7234,The Devil in the White City,Erik Larson,12-29-02,24
7235,The Only One Left,Riley Sager,06-20-23,32
7236,Those Empty Eyes,Charlie Donlea,03-28-23,28
7237,Old God's Time,Sebastian Barry,03-21-23,26
7238,Only the Dead,Jack Carr,05-16-23,28
7239,Never Lie,Freida McFadden,11-08-22,43
7240,Too Late,Colleen Hoover,06-27-23,35
7241,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7242,The Ritual,Shantel Tessier,05-09-23,25
7243,Fortune Teller,Jana DeLeon,07-25-23,20
7244,Murder in Bermuda,James Patterson,05-24-23,25
7245,Playground,Aron Beauregard,12-19-22,17
7246,The Controller,Matt Brolly,01-30-23,25
7247,Final Vows,Karen Kingsbury,07-25-23,17
7248,Homecoming,Kate Morton,04-04-23,19
7249,Killers of the Flower Moon,David Grann,04-18-17,17
7250,After Death,Dean Koontz,07-18-23,25
7251,Silent Child,Sarah A. Denzil,08-31-17,19
7252,The Collector,Daniel Silva,07-18-23,32
7253,Kala,Colin Walsh,07-25-23,32
7254,The Devil in the White City,Erik Larson,12-29-02,24
7255,The Only One Left,Riley Sager,06-20-23,32
7256,Those Empty Eyes,Charlie Donlea,03-28-23,28
7257,Old God's Time,Sebastian Barry,03-21-23,26
7258,Only the Dead,Jack Carr,05-16-23,28
7259,Never Lie,Freida McFadden,11-08-22,43
7260,Too Late,Colleen Hoover,06-27-23,35
7261,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7262,The Ritual,Shantel Tessier,05-09-23,25
7263,Fortune Teller,Jana DeLeon,07-25-23,20
7264,Murder in Bermuda,James Patterson,05-24-23,25
7265,Playground,Aron Beauregard,12-19-22,17
7266,The Controller,Matt Brolly,01-30-23,25
7267,Final Vows,Karen Kingsbury,07-25-23,17
7268,Homecoming,Kate Morton,04-04-23,19
7269,Killers of the Flower Moon,David Grann,04-18-17,17
7270,After Death,Dean Koontz,07-18-23,25
7271,Silent Child,Sarah A. Denzil,08-31-17,19
7272,The Collector,Daniel Silva,07-18-23,32
7273,Kala,Colin Walsh,07-25-23,32
7274,The Devil in the White City,Erik Larson,12-29-02,24
7275,The Only One Left,Riley Sager,06-20-23,32
7276,Those Empty Eyes,Charlie Donlea,03-28-23,28
7277,Old God's Time,Sebastian Barry,03-21-23,26
7278,Only the Dead,Jack Carr,05-16-23,28
7279,Never Lie,Freida McFadden,11-08-22,43
7280,Too Late,Colleen Hoover,06-27-23,35
7281,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7282,The Ritual,Shantel Tessier,05-09-23,25
7283,Fortune Teller,Jana DeLeon,07-25-23,20
7284,Murder in Bermuda,James Patterson,05-24-23,25
7285,Playground,Aron Beauregard,12-19-22,17
7286,The Controller,Matt Brolly,01-30-23,25
7287,Final Vows,Karen Kingsbury,07-25-23,17
7288,Homecoming,Kate Morton,04-04-23,19
7289,Killers of the Flower Moon,David Grann,04-18-17,17
7290,After Death,Dean Koontz,07-18-23,25
